@relation hybrid_ratings

@attribute user_id numeric
@attribute item_id numeric
@attribute unknown {0, 1}
@attribute Action {0, 1}
@attribute Adventure {0, 1}
@attribute Animation {0, 1}
@attribute Childrens {0, 1}
@attribute Comedy {0, 1}
@attribute Crime {0, 1}
@attribute Documentary {0, 1}
@attribute Drama {0, 1}
@attribute Fantasy {0, 1}
@attribute FilmNoir {0, 1}
@attribute Horror {0, 1}
@attribute Musical {0, 1}
@attribute Mystery {0, 1}
@attribute Romance {0, 1}
@attribute SciFi {0, 1}
@attribute Thriller {0, 1}
@attribute War {0, 1}
@attribute Western {0, 1}
@attribute rating numeric

@data
883,1226,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
683,879,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3
747,231,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3
786,286,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,4
557,270,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,3
880,762,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
643,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
874,676,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
633,581,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
833,576,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
755,310,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
734,22,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
561,1294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
406,95,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
916,792,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
696,178,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
910,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
615,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
426,617,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
840,645,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3
894,902,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,3
222,380,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
773,318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
116,690,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
593,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
918,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
622,1419,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,2
577,427,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
805,111,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
504,548,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
883,1131,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,5
660,47,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2
543,603,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
903,293,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4
480,208,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,2
916,60,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
862,260,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,5
509,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,2
595,986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
847,141,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,3
607,174,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
479,234,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
862,195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
378,569,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3
881,143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
538,176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,4
889,279,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2
190,826,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
638,511,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,3
497,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
882,191,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,5
886,710,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
709,651,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
1,18,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
821,95,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
871,359,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
577,1336,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1
804,616,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,3
875,479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
612,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
14,276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
393,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,3
903,324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,4
936,535,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
709,833,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
929,172,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,4
927,471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
58,730,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
534,824,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
561,182,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,3
887,1496,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
676,993,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
653,585,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
854,1047,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
529,324,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2
880,302,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,5
896,195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
486,307,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0,0,3
881,763,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
301,334,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,3
694,172,0,1,1,0,0,0,0,0,1,0,0,0,0,0,1,1,0,1,0,5
893,845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
254,228,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
894,260,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,2
699,95,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,3
196,110,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1
882,143,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,4
682,472,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
642,385,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,5
653,118,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
447,202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
94,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
721,268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
663,326,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
798,243,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
804,155,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,3
703,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,5
733,1375,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
864,186,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
916,150,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
389,488,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,5
838,718,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
354,744,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
817,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
117,249,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
707,160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
668,895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
774,96,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
698,516,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
826,665,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,5
903,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2
669,79,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
487,340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
696,285,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
561,284,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
940,98,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
911,428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
361,226,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
896,662,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3
782,301,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
837,1049,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
881,62,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
578,268,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
606,713,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
878,781,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1
885,1221,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
821,281,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
777,9,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
916,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3
870,87,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
892,82,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
883,900,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
765,151,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
930,176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,3
777,523,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4
863,362,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1
894,971,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,3
847,117,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
690,63,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
472,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
395,318,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
805,100,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,5
468,24,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
828,331,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
869,298,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,3
922,810,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
551,721,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
881,419,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,5
868,67,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
334,38,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
303,240,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
806,302,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,4
533,208,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4
291,576,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,4
924,144,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3
899,518,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
516,582,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
138,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
568,529,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
901,402,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4
837,472,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3
416,420,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
388,219,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,5
897,140,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
592,315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
924,433,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
593,553,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
843,214,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,3
848,689,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
932,109,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,2
502,682,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,5
867,222,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
663,176,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,5
887,845,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
897,501,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
648,1060,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2
683,626,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
747,202,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
587,1625,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
494,245,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,3
921,778,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3
911,479,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5
705,566,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
903,121,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
632,2,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
751,237,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
894,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
735,275,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
374,654,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,3
1,59,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
855,171,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,3
826,426,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,2
189,459,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
588,732,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
937,222,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
889,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
883,945,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,4
664,496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
943,816,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4
193,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
919,88,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,2
378,588,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,5
500,122,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
639,323,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
863,538,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2
774,1228,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
532,834,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,4
774,72,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1
811,895,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,5
374,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
879,117,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
13,522,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5
839,235,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,4
871,4,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
159,358,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1
301,62,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3
38,1032,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
880,27,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
504,322,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4
525,7,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,3
804,230,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
394,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,3
782,340,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
694,385,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
833,264,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2
896,496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
840,209,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4
503,116,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
943,97,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,2
715,85,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
749,809,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,3
690,77,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
747,185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,5
592,463,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
810,881,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
897,684,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,2
244,188,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
892,641,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,5
405,378,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
701,312,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,3
198,151,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
889,1139,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1
804,737,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,3
1,15,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
838,174,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
788,651,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,4
541,90,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,4
896,393,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
889,739,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
932,524,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
57,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,5
931,471,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
354,1039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
919,300,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
936,1009,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
883,210,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
870,132,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,4
435,406,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,3
393,248,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4
549,24,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3
875,462,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,4
916,978,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1
570,321,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
916,863,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
823,25,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
901,195,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5
393,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
727,17,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,1
774,1090,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
788,566,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,4
758,276,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,2
856,312,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,2
293,315,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,3
886,101,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,4
643,430,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,5
537,651,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,3
899,173,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,3
493,317,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
342,1016,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
803,289,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
450,498,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,3
932,222,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,4
835,606,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,5
911,1039,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
880,473,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,3
435,139,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,2
882,135,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,5
660,1615,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2
747,32,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,5
913,428,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3
864,736,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,5
748,847,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,4
620,95,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,4
894,262,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
401,185,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,4
835,160,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
268,450,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1
305,650,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
723,164,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,4
331,132,0,0,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,3
932,163,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4
884,86,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,3
917,282,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
912,28,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,4
609,147,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
833,23,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,5
825,274,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,4
846,134,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
371,496,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,4
526,271,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,3
